OSS.ISTX.EUR.MV.UC.ETF 1C;LU0599612842;000A1JH10;OSX4;EXCHANGE TRADED FUNDS - PASSIV
OSS.ESTXX600 EW UC.ETF 1C;LU0599613147;000A1JH12;OSX6;EXCHANGE TRADED FUNDS - PASSIV
COMSTAGE-SDAX UCITS ETF I;LU0603942888;000ETF005;C005;EXCHANGE TRADED FUNDS - PASSIV
COMST.-SPI TR UCITS ETF I;LU0603946798;000ETF029;C029;EXCHANGE TRADED FUNDS - PASSIV
XTR.II ITALY GOV.BD 1D;LU0613540185;000DBX0HG;XBO1;EXCHANGE TRADED FUNDS - RENTEN
XTR.II IT.GOV.BD0-1SW. 1C;LU0613540268;000DBX0HH;XBO2;EXCHANGE TRADED FUNDS - RENTEN
XTR.II IT.GO.AG.BD SW. 1D;LU0613540698;000DBX0HL;XBO3;EXCHANGE TRADED FUNDS - RENTEN
XTR.II GE.GO.BD3-5SW.1DEO;LU0613540854;000DBX0JE;XGN5;EXCHANGE TRADED FUNDS - RENTEN
XTR.II EUROZ.GOV.BD1-3 1D;LU0614173549;000DBX0JH;X03B;EXCHANGE TRADED FUNDS - RENTEN
XTR.II EURZ.GOV.BD 3-5 1D;LU0614173895;000DBX0JJ;X03C;EXCHANGE TRADED FUNDS - RENTEN
UBS-ETF-MSCI WLD.S.R.DLAD;LU0629459743;000A1JA1R;UIMM;EXCHANGE TRADED FUNDS - PASSIV
UBS ETF-MSCI USA S.R.ADDL;LU0629460089;000A1JA1S;UIMP;EXCHANGE TRADED FUNDS - PASSIV
UBS E.-MSCI EMU S.R.EOAD;LU0629460675;000A1JA1T;UIMR;EXCHANGE TRADED FUNDS - PASSIV
UBS-ETF-MSCI PAC.S.R.DLAD;LU0629460832;000A1JA1U;UIMT;EXCHANGE TRADED FUNDS - PASSIV
COMS.-MSCI EM.M.T.U.ETF I;LU0635178014;000ETF127;E127;EXCHANGE TRADED FUNDS - PASSIV
XTR.II GER.GOV.BD 1C;LU0643975161;000DBX0KA;X03G;EXCHANGE TRADED FUNDS - RENTEN
XTR.II EUROZ.GOV.BD 1D;LU0643975591;000DBX0KC;X03F;EXCHANGE TRADED FUNDS - RENTEN
COMST.-F.A.Z.IDX U.ETF I;LU0650624025;000ETF006;C006;EXCHANGE TRADED FUNDS - PASSIV
XTR.MSCI SINGAPORE 1CDL;LU0659578842;000DBX0KG;XBAS;EXCHANGE TRADED FUNDS - PASSIV
XTR.ATX 1CEO;LU0659579063;000DBX0KJ;XB4A;EXCHANGE TRADED FUNDS - PASSIV
XTR.MSCI PAKIST.SWAP 1CDL;LU0659579147;000DBX0KK;XBAK;EXCHANGE TRADED FUNDS - PASSIV
XTR.MSCI BANGL.SWAP 1CDL;LU0659579220;000DBX0KL;XBAN;EXCHANGE TRADED FUNDS - PASSIV
XTR.MSCI WORLD SWAP 4CEOH;LU0659579733;000DBX0KQ;XWEH;EXCHANGE TRADED FUNDS - PASSIV
XTR.MSCI JAPAN 4CEOH;LU0659580079;000DBX0KT;XMK9;EXCHANGE TRADED FUNDS - PASSIV
UBS-ETF-MSCI EMU S.C.EOAD;LU0671493277;000A1JHNE;UEFD;EXCHANGE TRADED FUNDS - PASSIV
C.MSCIEM.2XD.L.T.U.ETF I;LU0675401409;000ETF128;C128;EXCHANGE TRADED FUNDS - PASSIV
XTR.II USD EM BD 2D DL;LU0677077884;000DBX0MB;XUEM;EXCHANGE TRADED FUNDS - RENTEN
XTR.II GBL GOV.BD 1DEOH;LU0690964092;000DBX0MF;XGVD;EXCHANGE TRADED FUNDS - RENTEN
OSS. EM MV UC. ETF 1C EO;LU0705291903;000A1JPU9;OSX9;EXCHANGE TRADED FUNDS - PASSIV
UBS-BB.US1-3YTB.UETF DLAD;LU0721552544;000A1JRC9;UEFF;EXCHANGE TRADED FUNDS - RENTEN
UBS-BB.US710Y.TBUETF DLAD;LU0721552973;000A1JRDC;UEFI;EXCHANGE TRADED FUNDS - RENTEN
UBS-MK.IB.EO G.1-3 EOAD;LU0721553351;000A1JRDF;UEFL;EXCHANGE TRADED FUNDS - RENTEN
UBS-ETF-BB E.A.LC UE EOAD;LU0721553864;000A1JRDL;UEFR;EXCHANGE TRADED FUNDS - RENTEN
XTR.II GER.GOV.BD7-10 1DE;LU0730820569;000DBX0MJ;XG71;EXCHANGE TRADED FUNDS - RENTEN
GRAND CITY PROPERT.EO-,10;LU0775917882;000A1JXCV;GYC;MDAX
XTR.CSI300 SWAP 1C;LU0779800910;000DBX0M2;XCHA;EXCHANGE TRADED FUNDS - PASSIV
OSS.WORLD MV UC. ETF 1CDL;LU0799656698;000A1J2XZ;OSXA;EXCHANGE TRADED FUNDS - PASSIV
XTR.II EUR COV.BD SWAP 1C;LU0820950128;000DBX0ND;XLIQ;EXCHANGE TRADED FUNDS - RENTEN
MUL-LYX.S+P500VFER UE A;LU0832435464;000LYX0PM;VOOL;EXCHANGE TRADED FUNDS - PASSIV
MUL-LY.SG G.Q.I.N.UE D;LU0832436512;000LYX0PP;LGQI;EXCHANGE TRADED FUNDS - PASSIV
XTR.FTSE 100 1C;LU0838780707;000DBX0NF;XDUK;EXCHANGE TRADED FUNDS - PASSIV
XTR.NIKKEI 225 1D;LU0839027447;000DBX0NJ;XDJP;EXCHANGE TRADED FUNDS - PASSIV
XTR.MSCI EMU 1D;LU0846194776;000DBX0GJ;XD5E;EXCHANGE TRADED FUNDS - PASSIV
COMS.-SP S.40IN.T.U.ETF I;LU0860821874;000ETF129;E129;EXCHANGE TRADED FUNDS - PASSIV
EUROPE SECTORTREND R;LU0861095221;000A1J9GW;ES5R;EXCHANGE TRADED FUNDS - AKTIV
XTR.HARVEST CSI300 1D;LU0875160326;000DBX0NK;RQFI;EXCHANGE TRADED FUNDS - PASSIV
OSS.R.W.E.C. UC.ETF 1CEO;LU0876440578;000A1T7ML;OSXC;EXCHANGE TRADED FUNDS - PASSIV
UBS-E.-SBI F.AAA-BBB1-5AD;LU0879397742;000A1H9GF;UEFY;EXCHANGE TRADED FUNDS - RENTEN
UBS-E.SBI F.AAA-BBB5-10AD;LU0879399441;000A1H9GG;UEFZ;EXCHANGE TRADED FUNDS - RENTEN
LY.I.-L.CO.ST.EO 600(DR)A;LU0908500753;000LYX0Q0;LYP6;EXCHANGE TRADED FUNDS - PASSIV
LYXOR I.-C.EOS.300(DR)UEA;LU0908501058;000LYX0Q1;LGQG;EXCHANGE TRADED FUNDS - PASSIV
XTR.II GLOBAL GOV.BD 5C;LU0908508731;000DBX0NM;XG7S;EXCHANGE TRADED FUNDS - RENTEN
XTR.II GL.INF.-LINK.BD 5C;LU0908508814;000DBX0NN;XGIU;EXCHANGE TRADED FUNDS - RENTEN
XTR.II IB.E.G.B.YP.1-3 1C;LU0925589839;000DBX0K7;XYP1;EXCHANGE TRADED FUNDS - RENTEN
UBS-E.-M.EMU H.T.DL ADDL;LU0937835576;000A1W2HB;FRCA;ETF - CURRENCY USD
XTR.II GBL AGG.BD SWAP 1D;LU0942970103;000DBX0NV;XBAG;EXCHANGE TRADED FUNDS - RENTEN
XTR.II GBL AGG.B.SW.5CEOH;LU0942970798;000DBX0NZ;XBAE;EXCHANGE TRADED FUNDS - RENTEN
C.S.-FTSE CHINA A50 U.E.I;LU0947415054;000ETF024;C024;EXCHANGE TRADED FUNDS - PASSIV
BNPPE.-F.E./N.E.C.UECEO;LU0950381748;000A1W15E;EEAA;EXCHANGE TRADED FUNDS - PASSIV
UBS-E.-M.UK H.TO EO AAEO;LU0950671239;000A1W3AF;UEF3;EXCHANGE TRADED FUNDS - PASSIV
UBS-E.-M.JP.H.TO EO AAEO;LU0950672476;000A1W3B7;UEF2;EXCHANGE TRADED FUNDS - PASSIV
UBS-ETF-MSCI WLD.S.R.AADL;LU0950674332;000A1W3CQ;SEAC;EXCHANGE TRADED FUNDS - PASSIV
XTR.II JAPAN GOV.BD 1C;LU0952581584;000DBX0N3;XJSE;EXCHANGE TRADED FUNDS - RENTEN
XTR.II IB.E.G.B.Y.P. 1D;LU0962071741;000DBX0N8;XYPD;EXCHANGE TRADED FUNDS - RENTEN
XTR.II GL.INF.-LINK.BD 1D;LU0962078753;000DBX0N9;XGII;EXCHANGE TRADED FUNDS - RENTEN
XTR.II IB.GE.CO.BD SW. 1D;LU0962081203;000DBX0PA;XBCD;EXCHANGE TRADED FUNDS - RENTEN
XTR.II EUR.AAA G.B SW. 1D;LU0975326215;000DBX0PF;XBAI;EXCHANGE TRADED FUNDS - RENTEN
XTR.II IB.E.G.B.YP.1-3 1D;LU0975334821;000DBX0PE;XY1D;EXCHANGE TRADED FUNDS - RENTEN
XTR.SPAIN 1DEO;LU0994505336;000DBX0K8;XESD;EXCHANGE TRADED FUNDS - PASSIV
COMSTAGE-MDAX UCITS ETF I;LU1033693638;000ETF007;C007;EXCHANGE TRADED FUNDS - PASSIV
C.MSCI JAP.100P.D.HD EO I;LU1033694107;000ETF025;C025;EXCHANGE TRADED FUNDS - PASSIV
C.-S+P 500 EO D.HD N.TR I;LU1033694362;000ETF014;C014;EXCHANGE TRADED FUNDS - PASSIV
UBS-ETF-MSCI E.MA.S.R.ADL;LU1048313891;000A110QD;UEF5;EXCHANGE TRADED FUNDS - PASSIV
UBS-ETF-MSCI E.MA.S.R.ADL;LU1048313974;000A110QE;UETE;EXCHANGE TRADED FUNDS - PASSIV
UBS-BBEALC1-5Y.UETF AEO;LU1048314196;000A110QF;UEF6;EXCHANGE TRADED FUNDS - RENTEN
UBS-BBUSLC1-5YUETF ADL;LU1048314949;000A110QP;UEF7;EXCHANGE TRADED FUNDS - RENTEN
UBS-BBUSLC1-5YUETF AEOH;LU1048315243;000A110QS;UEF8;EXCHANGE TRADED FUNDS - RENTEN
UBS-B.B.US L.C.UETF ADL;LU1048316647;000A110Q5;UEF9;EXCHANGE TRADED FUNDS - RENTEN
UBS-B.B.US L.C.UETF AEOH;LU1048317025;000A110Q8;UEF0;EXCHANGE TRADED FUNDS - RENTEN
STABILUS S.A. INH. EO-,01;LU1066226637;000A113Q5;STM;SDAX
OSS.S.B.US S.V.T U.ETF1CE;LU1079841273;000A116QV;USCP;EXCHANGE TRADED FUNDS - PASSIV
OSS.S.B.EU.S.V.T U.ETF1CE;LU1079842321;000A116QX;EUPE;EXCHANGE TRADED FUNDS - PASSIV
OSS.(L)-OSMAIGESC ETF1CEO;LU1093307442;000A11894;OSXF;EXCHANGE TRADED FUNDS - RENTEN
XTR.II HARV.CH.GOV.BD 1D;LU1094612022;000DBX0PN;CGB;EXCHANGE TRADED FUNDS - RENTEN
COMST.-MSCI ITALY TRN I;LU1104574725;000ETF032;C032;EXCHANGE TRADED FUNDS - PASSIV
COMST.-MSCI SPAIN TRN I;LU1104577314;000ETF033;C033;EXCHANGE TRADED FUNDS - PASSIV
COMST.-SHORTMDAX TR UCI.I;LU1104582231;000ETF044;E044;EXCHANGE TRADED FUNDS - PASSIV
XTR.II EO H.YLD BD1-3S.1D;LU1109939865;000DBX0PP;XHY1;EXCHANGE TRADED FUNDS - RENTEN
XTR.II EO H.YLD CORP.B.1D;LU1109942653;000DBX0PR;XHYG;EXCHANGE TRADED FUNDS - RENTEN
XTR.II EO H.YLD CORP.B.1C;LU1109943388;000DBX0PS;XHYA;EXCHANGE TRADED FUNDS - RENTEN
SI UC.-UC TH.R.B.E.C.B.UE;LU1199448058;000A14PYG;ECBD;EXCHANGE TRADED FUNDS - RENTEN
UBS-ETF-FA.MS.EMU QU EOAD;LU1215451524;000A14XG5;UIM2;EXCHANGE TRADED FUNDS - PASSIV
UBS-ETF-FA.MS.EMU PV EOAD;LU1215452928;000A14XG8;UIMZ;EXCHANGE TRADED FUNDS - PASSIV
UBS-ETF-FA.MS.EMU LV EOAD;LU1215454460;000A14XHB;UIMY;EXCHANGE TRADED FUNDS - PASSIV
UBS-ETF-F.M.EMU TSY EOAD;LU1215455947;000A14XHE;UIM8;EXCHANGE TRADED FUNDS - PASSIV
UBS-BBMSCIUSLCSUETF AAHEO;LU1215461325;000A14YV6;UET0;EXCHANGE TRADED FUNDS - RENTEN
UBS-ETF-MSCI JAP.S.R.ADYN;LU1230561679;000A14UX8;FRCJ;EXCHANGE TRADED FUNDS - PASSIV
XTR.MSCI EUROPE 1D;LU1242369327;000DBX0P1;XIEE;EXCHANGE TRADED FUNDS - PASSIV
ADO PROPERTIES S.A. NPV;LU1250154413;000A14U78;ADJ;SDAX
OSSIAM JAP.MV NR UETF1CEO;LU1254453738;000A140D8;OSXJ;EXCHANGE TRADED FUNDS - PASSIV
UBS-ETF-MSCI JAP.SR AAEOH;LU1273488715;000A14X32;U1FB;EXCHANGE TRADED FUNDS - PASSIV
C-COM.10Y US-T.FUT.TR E.I;LU1275254636;000ETF570;E570;EXCHANGE TRADED FUNDS - RENTEN
C-COM.10Y US-T.FU.S.T.E.I;LU1275254800;000ETF571;E571;EXCHANGE TRADED FUNDS - RENTEN
C-COM.US-T.BD FUT.S.T.E.I;LU1275255286;000ETF572;E572;EXCHANGE TRADED FUNDS - RENTEN
C-COM.US-T.BD FU.D.SH.T.I;LU1275255369;000ETF573;E573;EXCHANGE TRADED FUNDS - RENTEN
CS.CO.C.EX-AG.M.E.H.ETF I;LU1275255799;000ETF099;C099;EXCHANGE TRADED FUNDS - PASSIV
UBS ETF-MSCI US.S.R.ADEOH;LU1280303014;000A14YUN;UET1;EXCHANGE TRADED FUNDS - PASSIV
MUL-LYX.PAN AFR.UCITS A;LU1287022708;000LYX0V7;LGQM;EXCHANGE TRADED FUNDS - PASSIV
MUL-LX.EUROM.5-7Y I.G. A;LU1287023003;000LYX0VG;LYXC;EXCHANGE TRADED FUNDS - RENTEN
MUL-LX.EUROM.7-10Y I.G. A;LU1287023185;000LYX0VH;LYXD;EXCHANGE TRADED FUNDS - RENTEN
MUL-LYX.EUROM.15+Y I.G. A;LU1287023268;000LYX0VF;LYXF;EXCHANGE TRADED FUNDS - RENTEN
MUL-LYX.EUROMTS HRM.- A;LU1287023342;000LYX0VE;LYXA;EXCHANGE TRADED FUNDS - RENTEN
LYXOR JPMORG.MUL.-F.E. A;LU1290894820;000LYX0T7;LYX5;EXCHANGE TRADED FUNDS - PASSIV
BNPPE.-F.E./N.D.E.UEQDDIS;LU1291091228;000A2ACQZ;EEP;EXCHANGE TRADED FUNDS - PASSIV
BNPPE-MSCI EM.EX CW UEEOC;LU1291097779;000A2AL1R;EMKX;EXCHANGE TRADED FUNDS - PASSIV
BNPPE-M.EM.SRI SS5C.UECDL;LU1291098314;000A2APND;ESRI;ETF - CURRENCY USD
BNPPE-MSCI EMU X CW UECEO;LU1291098827;000A2AL1W;EMUX;EXCHANGE TRADED FUNDS - PASSIV
BNPPE-MSCI EUR.X CW UECEO;LU1291099718;000A2AL1V;EEUX;EXCHANGE TRADED FUNDS - PASSIV
BNPPE-MSCI EXUKXCW UECEO;LU1291100664;000A2ADBR;EEXU;EXCHANGE TRADED FUNDS - PASSIV
BNPPE-MSCI EU.SC.XCW UECE;LU1291101555;000A2AL1T;EESM;EXCHANGE TRADED FUNDS - PASSIV
BNPPE-MSCI JAP.EX CW UECE;LU1291102447;000A2ADB6;EJAP;EXCHANGE TRADED FUNDS - PASSIV
BNPPE-M.USA SRISS5C.UECDL;LU1291103338;000A2AL1U;EKLD;ETF - CURRENCY USD
BNPPE-MSCI N.AM.XCW UECEO;LU1291104575;000A2ADB1;ENOA;EXCHANGE TRADED FUNDS - PASSIV
BNPPE-MSCI PA.XJXCW.UECEO;LU1291106356;000A2ADBW;PAC;EXCHANGE TRADED FUNDS - PASSIV
BNPPE-M.W.SRI SS5C. UECDL;LU1291108642;000A2AL1S;EWRD;ETF - CURRENCY USD
BNPPE.-NMX30 I.GL UECEO;LU1291109293;000A2ACQY;XU61;EXCHANGE TRADED FUNDS - PASSIV
BNP P.EASY-EN.+ME.E.R.CEO;LU1291109616;000A2AE6P;GSDE;EXCHANGE TRADED FUNDS - PASSIV
CORESTATE CAPITAL HLDG;LU1296758029;000A141J3;CCAP;SDAX
BOCI CBK-S.S.EX.50A I.AYD;LU1306625283;000CDF1BC;BOC1;ETF - CURRENCY CNY
XTR.HARV.FTSE CH.A-H50 1D;LU1310477036;000DBX0P8;AH50;EXCHANGE TRADED FUNDS - PASSIV
UBS-BB.DL EM.S.UETF ADDL;LU1324516050;000A1439E;UEFS;EXCHANGE TRADED FUNDS - RENTEN
UBS-BB.DL.EMS.UETF HEOAA;LU1324516308;000A1439H;FRCK;EXCHANGE TRADED FUNDS - RENTEN
LYXOR JPMORG.MUL.-F.W. A;LU1348962132;000LYX0U0;LYT3;EXCHANGE TRADED FUNDS - PASSIV
SI U-UC TH.REU.B.E.C.BD D;LU1372156916;000A2AEZ5;ECBC;EXCHANGE TRADED FUNDS - RENTEN
BNPPE.-E.L.V.E.UECEO;LU1377381717;000A2AL3Y;VLEU;EXCHANGE TRADED FUNDS - PASSIV
BNPPE.-E.L.V.US UECEO;LU1377381980;000A2AL3Z;VLUS;EXCHANGE TRADED FUNDS - PASSIV
BNPPE.-E.MO.EU.UECEO;LU1377382012;000A2AL30;MOEU;EXCHANGE TRADED FUNDS - PASSIV
BNPPE.-E.QU.EU.UECEO;LU1377382103;000A2AL31;QUEU;EXCHANGE TRADED FUNDS - PASSIV
BNPPE.-E.VA.EU.UECEO;LU1377382285;000A2AL32;VALU;EXCHANGE TRADED FUNDS - PASSIV
BNPPE.-L.C.100.EU.UECEO;LU1377382368;000A2DPX9;LCEU;EXCHANGE TRADED FUNDS - PASSIV
SENVION S.A.     EUR -,01;LU1377527517;000A2AFKW;SEN;BELGIEN NIEDERLANDE LUXEMBURG
BOCI CBK-S.S.EX.50A I.AED;LU1377632572;000CDF2BC;C2BC;EXCHANGE TRADED FUNDS - PASSIV
MUL-LYX.EO 2-10Y I.EX. A;LU1390062245;000LYX0U6;EUIN;EXCHANGE TRADED FUNDS - RENTEN
MUL-LYX.DL 10Y I.EX.UE A;LU1390062831;000LYX0U5;UINF;EXCHANGE TRADED FUNDS - RENTEN
XTR.II US TREASUR. 2DEOH;LU1399300455;000DBX0QG;XUTE;EXCHANGE TRADED FUNDS - RENTEN
MYBUCKS SA ORD.REG. EO 1;LU1404975507;000A2AJLT;MBC;BELGIEN NIEDERLANDE LUXEMBURG
MUL-LY.C.IB.DL TR.7-10Y D;LU1407888053;000LYX0VA;LYX7;EXCHANGE TRADED FUNDS - RENTEN
MUL-L.C.IBOXX TR.10Y+DR D;LU1407890620;000LYX0Z9;DJAD;EXCHANGE TRADED FUNDS - RENTEN
XTR.II DL AS.XJA.CO.BD 1D;LU1409136006;000DBX0QJ;ALQD;EXCHANGE TRADED FUNDS - RENTEN
MUL-L.C.T.R.C.C.C.E.A. A;LU1435770406;000LYX0V2;CAMX;EXCHANGE TRADED FUNDS - PASSIV
AIS-A.I.S+P500 UETF DR A;LU1437017863;000A2ATY3;F500;EXCHANGE TRADED FUNDS - PASSIV
AIS-AMU.MSCI BRAZ.U.ETF C;LU1437024992;000A2AQ5K;540F;ETF - CURRENCY USD
ICBCCS W.T.S+P CN.500 BDL;LU1440654330;000A2ANVN;ICW5;EXCHANGE TRADED FUNDS - PASSIV
OSS.G.M.-A.R.-C.U.ETF1CEO;LU1446552496;000A2ANVR;OSXM;EXCHANGE TRADED FUNDS - PASSIV
MUL-L.CORE US TIPS(DR) D;LU1452600270;000LYX0VY;TIUP;EXCHANGE TRADED FUNDS - RENTEN
UBS-B.B.TIP10+UETF ADDL;LU1459802754;000A2APA5;UIMB;EXCHANGE TRADED FUNDS - RENTEN
BNPPE.-BA.E.GO.ILAM UECEO;LU1481200217;000A2DH5R;GOMA;EXCHANGE TRADED FUNDS - RENTEN
BNPPE.-E.L.V.E.UEDEO;LU1481201025;000A2DHWB;VLED;EXCHANGE TRADED FUNDS - PASSIV
BNPPE.-E.L.V.US UEDEO;LU1481201298;000A2DHWC;VLUD;EXCHANGE TRADED FUNDS - PASSIV
BNPPE.-E.L.V.US UECDL;LU1481201371;000A2DHWD;VLUU;ETF - CURRENCY USD
BNPPE.-E.MO.EU.UEDEO;LU1481201538;000A2DHWF;MOED;EXCHANGE TRADED FUNDS - PASSIV
BNPPE.-E.QA.EU.UEDEO;LU1481201611;000A2DHWH;QUED;EXCHANGE TRADED FUNDS - PASSIV
BNPPE.-E.VA.EU.UEDEO;LU1481201702;000A2DHWG;VALD;EXCHANGE TRADED FUNDS - PASSIV
BNPPE-BB.EO AGG.TR.UETFCE;LU1481202692;000A2DH5P;JBEM;EXCHANGE TRADED FUNDS - RENTEN
BNPPE.-M.IB.EO L.C.UETFCE;LU1481202775;000A2DH5Q;ELQC;EXCHANGE TRADED FUNDS - RENTEN
BNPPE-MSCI JA.X CW UEEOHC;LU1481203070;000A2DJG1;EJAH;EXCHANGE TRADED FUNDS - PASSIV
UBS-BBMSCIEALCSUETF ADEO;LU1484799769;000A2AQ6D;UIMC;EXCHANGE TRADED FUNDS - RENTEN
BNPPE.-E.L.V.GER.UECEO;LU1547514593;000A2DPXG;LOVG;EXCHANGE TRADED FUNDS - PASSIV
BNPPE.-IS.MUTBJQ150UEEOHC;LU1547514676;000A2DPXF;ISTM;EXCHANGE TRADED FUNDS - PASSIV
BNP P.EASY-E.M.E.R.UERHEO;LU1547516291;000A2DU5K;EMEH;EXCHANGE TRADED FUNDS - PASSIV
MUL-LYXOR GR.BD(DR) MHEOA;LU1563454823;000LYX0WQ;KLMH;EXCHANGE TRADED FUNDS - RENTEN
LY.I.-L.C.SEO600(DR)MHEOD;LU1574142243;000LYX0WH;STXH;EXCHANGE TRADED FUNDS - PASSIV
AIS-A.MSCI USA M.V.F.UEDL;LU1589349734;000A2DN3T;MIVU;EXCHANGE TRADED FUNDS - PASSIV
AIS-A.US.E.M.S.A.S.B.UEDL;LU1589350070;000A2DN3U;SMTU;EXCHANGE TRADED FUNDS - PASSIV
LYX I.-L.MSCIEMU GR. D;LU1598688189;000LYX0W2;LGWT;EXCHANGE TRADED FUNDS - PASSIV
LYX.-L.MSCIEMUSCDRUETF D;LU1598689153;000LYX0W3;LGWU;EXCHANGE TRADED FUNDS - PASSIV
LYX I.-L.MSCIEMU VA. D;LU1598690169;000LYX0W4;LGWS;EXCHANGE TRADED FUNDS - PASSIV
ARCELORMITTAL S.A. NOUV.;LU1598757687;000A2DRTZ;ARRD;BELGIEN NIEDERLANDE LUXEMBURG
MA.-IST.MUTB JQ150 I.UETF;LU1598815121;000A2DP1Q;M9SQ;EXCHANGE TRADED FUNDS - PASSIV
UBS-ETF-MSCI EUROPE AAHEO;LU1600334798;000A2DQDG;UIMF;EXCHANGE TRADED FUNDS - PASSIV
AIS-A.I.EQ.GL.L.CAR.UEDIE;LU1602144229;000A2DR4H;LWCR;EXCHANGE TRADED FUNDS - PASSIV
AIS-A.I.MSCI EMU UETFDREO;LU1602144575;000A2DR4R;AMED;EXCHANGE TRADED FUNDS - PASSIV
AIS-A.I.MSCI JAP.UETFDREO;LU1602144732;000A2DR4P;J1GR;EXCHANGE TRADED FUNDS - PASSIV
AIS-A.M.MSCI PAC.XJPUEDIE;LU1602144906;000A2DR4M;18MM;EXCHANGE TRADED FUNDS - PASSIV
A.-A.I.E.G.M.S.A.S.B.UEDI;LU1602145119;000A2DR4K;SM8T;EXCHANGE TRADED FUNDS - PASSIV
BNPPE.-E.DIV.US UCITSETFC;LU1615090278;000A2DU5G;DIUS;EXCHANGE TRADED FUNDS - PASSIV
BNPPE.-E.DIV.EU.UCITSETFC;LU1615090864;000A2DU5H;EDEU;EXCHANGE TRADED FUNDS - PASSIV
BNPPE.-E.VAL.US UCITSETFC;LU1615091243;000A2DU5J;EVUS;EXCHANGE TRADED FUNDS - PASSIV
BNPPE-M.W.SRI SS5C. UECEO;LU1615092217;000A2DVEZ;EMWE;EXCHANGE TRADED FUNDS - PASSIV
LOGWIN AG NAM. O.N.;LU1618151879;000A2DR54;TGHN;BELGIEN NIEDERLANDE LUXEMBURG
U.-B.B.E.I.L.1-10U.E.EOAD;LU1645380368;000A2DUGB;FRC3;EXCHANGE TRADED FUNDS - RENTEN
UBS-B.BA.E.I.L.10+ U.EOAD;LU1645381689;000A2DUGP;FRC4;EXCHANGE TRADED FUNDS - RENTEN
UBS-JPM US EM D.BD1-5ADDL;LU1645385839;000A2DUHR;SEAA;EXCHANGE TRADED FUNDS - RENTEN
UBS-JPM US EM D.B1-5AAHEO;LU1645386480;000A2DUHX;SEAB;EXCHANGE TRADED FUNDS - RENTEN
MUL-L.CORE MSCI EMU(DR) D;LU1646360971;000LYX0XB;LMVF;EXCHANGE TRADED FUNDS - PASSIV
MUL-LX.EUROM.1-3Y I.G. A;LU1650487413;000LYX0XH;LYQ2;EXCHANGE TRADED FUNDS - RENTEN
MUL-LX.EUROM.3-5Y I.G. A;LU1650488494;000LYX0XJ;LYQ3;EXCHANGE TRADED FUNDS - RENTEN
MUL-L.EUROM.10-15YI.G. A;LU1650489385;000LYX0XF;LYQ6;EXCHANGE TRADED FUNDS - RENTEN
MUL-LX.EUROM.AL.M.I.G. A;LU1650490474;000LYX0XK;LYQ1;EXCHANGE TRADED FUNDS - RENTEN
MUL-LX.EUROM.INF.LINK. A;LU1650491282;000LYX0XL;LYQ7;EXCHANGE TRADED FUNDS - RENTEN
BNPPE-M.EM.SRI SS5C.UEEOD;LU1659681313;000A2H5E6;XU6C;EXCHANGE TRADED FUNDS - PASSIV
BNPPE-M.USA SRISS5C.UEEOD;LU1659681669;000A2H5E5;EKUS;EXCHANGE TRADED FUNDS - PASSIV
AROUNDTOWN EO-,01;LU1673108939;000A2DW8Z;AT1;MDAX
AIS-AM.JAP.T.EOCDHC;LU1681037864;000A2H58W;TTPX;EXCHANGE TRADED FUNDS - PASSIV
AIS-AM.MSCI NDQ100 EOC;LU1681038243;000A2H577;6AQQ;EXCHANGE TRADED FUNDS - PASSIV
AIS-AM.MSCI NDQ100 EOCDH;LU1681038599;000A2H579;HNDX;EXCHANGE TRADED FUNDS - PASSIV
AIS-AM.RUS.2000 EOC;LU1681038672;000A2H582;RS2K;EXCHANGE TRADED FUNDS - PASSIV
AIS-AM.JPXNIK400 EOC;LU1681038912;000A2H586;JP40;EXCHANGE TRADED FUNDS - PASSIV
AIS-AM.JPXNIK400 EOCDH;LU1681039134;000A2H588;JP4H;EXCHANGE TRADED FUNDS - PASSIV
AIS-AM.FTSE EPRAEORE EOC;LU1681039480;000A2H58A;REAL;EXCHANGE TRADED FUNDS - PASSIV
AIS-AM.EO.EQ.MSASB EOC;LU1681039563;000A2H59F;SMRE;EXCHANGE TRADED FUNDS - PASSIV
AIS-AM.EO COR. EOC;LU1681039647;000A2H57V;TCC4;EXCHANGE TRADED FUNDS - RENTEN
AIS-A.EUR.CORP.FIN.IB.EOC;LU1681040066;000A2H58M;AFIN;EXCHANGE TRADED FUNDS - RENTEN
AIS-AM.E.C.EX.FI.I. EOC;LU1681040140;000A2H58N;AFIX;EXCHANGE TRADED FUNDS - RENTEN
AIS-AM.STX EUR.600 EOC;LU1681040223;000A2H57X;AME6;EXCHANGE TRADED FUNDS - PASSIV
AIS-AM.EO HYL EOC;LU1681040496;000A2H580;AHYE;EXCHANGE TRADED FUNDS - RENTEN
AIS-AM.FL.RA.DL.CO. DLC;LU1681040900;000A2H59C;FRNU;EXCHANGE TRADED FUNDS - RENTEN
AIS-AM.FL.RA.DL COR. EOCH;LU1681041031;000A2H59D;FRNH;EXCHANGE TRADED FUNDS - RENTEN
AIS-AM.FL.RA.EO.C.1-3 AEO;LU1681041114;000A2H585;FRNE;EXCHANGE TRADED FUNDS - RENTEN
AIS-AM.BBB E.C.IG EOC;LU1681041387;000A2H59E;CAB3;EXCHANGE TRADED FUNDS - RENTEN
